# 🚨
# 🚨 Source: https://download.geonames.org/export/dump/hierarchy.zip::hierarchy.txt
# 🚨
3576468	3576413	ADM
3576468	3576685	ADM
130758	139677	ADM
130758	126878	ADM
718075	862947	ADM
718075	863846	ADM
718075	863854	ADM
718075	863861	ADM
718075	863862	ADM
718075	863865	ADM
718075	863886	ADM
718075	863888	ADM
718075	863899	ADM
718075	863900	ADM
718075	863901	ADM
718075	863912	ADM
718075	863911	ADM
718075	863907	ADM
718075	863909	ADM
718075	863919	ADM
1814991	2036965	ADM
149590	877744	ADM
895949	900601	ADM
895949	917388	ADM
895949	917524	ADM
895949	896972	ADM
607072	3041964	ADM
607072	7521757	ADM
2661886	604010	ADM
2661886	2699767	ADM
2661886	2703330	ADM
2661886	2664415	ADM
2661886	2664292	ADM
2661886	2686655	ADM
2661886	2664179	ADM
2661886	2702976	ADM
2661886	2699050	ADM
2661886	2702259	ADM
2661886	2676207	ADM
2661886	3337385	ADM
2661886	2711508	ADM
2661886	2708794	ADM
2661886	2721357	ADM
458258	456203	ADM
1814991	1796480	ADM
1814991	1795912	ADM
3042225	9782167	ADM
3042225	9782169	ADM
3042225	9782173	ADM
1814991	1808520	ADM
1814991	1806222	ADM
51537	51230	ADM
51537	56083	ADM
51537	58802	ADM
51537	64982	ADM
272103	280282	ADM
895949	900594	ADM
3625428	3640017	ADM
6252001	4971068	ADM
895949	921064	ADM
895949	11154503	ADM
895949	896140	ADM
895949	909845	ADM
895949	909129	ADM
3190538	8133580	ADM
3190538	8133593	ADM
3190538	8133590	ADM
3190538	8133592	ADM
1814991	1806691	ADM
878675	886747	ADM
878675	886842	ADM
878675	1105844	ADM
878675	886843	ADM
878675	886748	ADM
878675	886761	ADM
878675	887358	ADM
878675	886841	ADM
3042142	3237221	ADM
1562822	1580700	ADM
2134431	2134739	ADM
2134431	2134898	ADM
2134431	2208266	ADM
1512440	453752	ADM
1512440	1484838	ADM
4031074	4031091	ADM
6252001	5224323	ADM
6252001	4138106	ADM
6252001	4662168	ADM
6252001	6254926	ADM
6252001	4361885	ADM
6252001	5073708	ADM
6252001	5332921	ADM
1814991	1785694	ADM
1814991	1809445	ADM
6252001	5596512	ADM
933860	933758	ADM
4041468	4041650	ADM
3508796	3492112	ADM
3508796	3492912	ADM
3508796	3492918	ADM
3625428	3649151	ADM
3625428	3649302	ADM
3508796	3493031	ADM
3508796	3493091	ADM
2328926	2332785	ADM
3508796	3494267	ADM
3508796	3495136	ADM
3508796	3496132	ADM
3508796	3496200	ADM
3508796	3499977	ADM
3508796	3500955	ADM
3508796	3504326	ADM
3508796	3504766	ADM
3508796	3506189	ADM
3508796	3512042	ADM
3508796	3512050	ADM
3508796	3512209	ADM
1814991	2035607	ADM
3932488	3691146	ADM
3932488	3928127	ADM
3932488	3931275	ADM
3932488	3693525	ADM
3932488	3935619	ADM
3932488	3937485	ADM
3932488	3939467	ADM
3932488	3699087	ADM
3932488	3947018	ADM
3932488	3947319	ADM
3932488	3699674	ADM
1210997	1337166	ADM
1814991	1280239	ADM
1814991	1818058	ADM
1814991	1814905	ADM
1814991	1810676	ADM
1819730	7533612	ADM
3175395	3165048	ADM
3042225	9782170	ADM
3042225	9782171	ADM
3042225	9782189	ADM
1149361	1132366	ADM
2453866	2455517	ADM
2453866	2597449	ADM
51537	53707	ADM
3723988	3719540	ADM
1269750	1265206	ADM
2453866	2451184	ADM
51537	50360	ADM
51537	51966	ADM
51537	53477	ADM
718075	863831	ADM
718075	863914	ADM
1168579	1184196	ADM
3895114	3900333	ADM
2029969	2029155	ADM
2029969	2031799	ADM
1168579	1168878	ADM
3175395	3176525	ADM
298795	865521	ADM
298795	740263	ADM
298795	741098	ADM
298795	738742	ADM
2562770	8299703	ADM
2562770	8299723	ADM
2562770	8299753	ADM
69543	6940571	ADM
2309096	2566980	ADM
3144096	12110598	ADM
7909807	408650	ADM
203312	209610	ADM
3932488	3934607	ADM
6252001	5551752	ADM
149590	157732	ADM
2589581	12226387	ADM
6252001	5769223	ADM
2440476	2437797	ADM
2309096	12168385	ADM
1036973	1040947	ADM
1036973	1045110	ADM
1282028	1281937	ADM
1252634	1337278	ADM
1873107	1876884	ADM
3378535	3376386	ADM
203312	214138	ADM
1814991	1279685	ADM
1814991	1529047	ADM
718075	863488	ADM
2328926	2595344	ADM
1282028	1282478	ADM
3144096	780166	ADM
661882	9611689	ADM
661882	9611694	ADM
1269750	1278647	ADM
1269750	1252881	ADM
2589581	12226383	ADM
2589581	12226388	ADM
1210997	1337210	ADM
51537	56084	ADM
1559582	1559776	ADM
1522867	1538316	ADM
1861060	1859133	ADM
99237	97019	ADM
149590	157449	ADM
7909807	408670	ADM
1282028	1281945	ADM
149590	150442	ADM
130758	128231	ADM
3723988	7115999	ADM
149590	160192	ADM
149590	160260	ADM
2103350	2108831	ADM
192950	178145	ADM
1327865	1298480	ADM
2434508	7603253	ADM
1327865	1321702	ADM
1559582	1559964	ADM
1282028	1282497	ADM
203312	210596	ADM
3572887	8030555	ADM
3572887	8030557	ADM
3572887	8030558	ADM
241170	241331	ADM
241170	241444	ADM
203312	205413	ADM
248816	250092	ADM
248816	250625	ADM
1227603	1223421	ADM
783754	865731	ADM
783754	865735	ADM
783754	3344948	ADM
3190538	8133584	ADM
2245662	2248753	ADM
2245662	2249221	ADM
2245662	2244990	ADM
2245662	2244800	ADM
2245662	2249781	ADM
2245662	2250804	ADM
2245662	7303935	ADM
2245662	2253350	ADM
2245662	7303937	ADM
2245662	2243939	ADM
2245662	2246451	ADM
2245662	2252308	ADM
6290252	785958	ADM
6290252	784272	ADM
3190538	8133586	ADM
3190538	8133588	ADM
2403846	2404798	ADM
2403846	11919533	ADM
2403846	2409543	ADM
1559582	1559532	ADM
1546748	1546558	ADM
1546748	1547221	ADM
3382998	3384481	ADM
2562770	8299745	ADM
953987	1085597	ADM
3042142	3237073	ADM
3190538	3239224	ADM
953987	967573	ADM
3374766	3374198	ADM
953987	1085599	ADM
953987	1085595	ADM
953987	1085596	ADM
1327865	1327132	ADM
